sentid	pairid	sentence	comparison	ROI	word
475	238	les chirurgiens derrière les ministres retournent	expected	5	retournent
476	238	les chirurgiens derrière les ministres retourne	unexpected	5	retourne
477	239	les sénateurs derrière les ministres sont vieux	expected	5	sont
478	239	les sénateurs derrière les ministres est vieux	unexpected	5	est
479	240	les sénateurs derrière les ministres sont jeunes	expected	5	sont
480	240	les sénateurs derrière les ministres est jeune	unexpected	5	est
481	241	les sénateurs derrière les ministres sont petits	expected	5	sont
482	241	les sénateurs derrière les ministres est petit	unexpected	5	est
483	242	les sénateurs derrière les ministres sont grands	expected	5	sont
484	242	les sénateurs derrière les ministres est grand	unexpected	5	est
485	243	les sénateurs derrière les ministres déménagent	expected	5	déménagent
486	243	les sénateurs derrière les ministres déménage	unexpected	5	déménage
487	244	les sénateurs derrière les ministres parlent	expected	5	parlent
488	244	les sénateurs derrière les ministres parle	unexpected	5	parle
489	245	les sénateurs derrière les ministres retournent	expected	5	retournent
490	245	les sénateurs derrière les ministres retourne	unexpected	5	retourne
491	246	les professeurs derrière les ministres sont vieux	expected	5	sont
492	246	les professeurs derrière les ministres est vieux	unexpected	5	est
493	247	les professeurs derrière les ministres sont jeunes	expected	5	sont
494	247	les professeurs derrière les ministres est jeune	unexpected	5	est
495	248	les professeurs derrière les ministres sont petits	expected	5	sont
496	248	les professeurs derrière les ministres est petit	unexpected	5	est
497	249	les professeurs derrière les ministres sont grands	expected	5	sont
498	249	les professeurs derrière les ministres est grand	unexpected	5	est
499	250	les professeurs derrière les ministres déménagent	expected	5	déménagent
500	250	les professeurs derrière les ministres déménage	unexpected	5	déménage
501	251	les professeurs derrière les ministres parlent	expected	5	parlent
502	251	les professeurs derrière les ministres parle	unexpected	5	parle
503	252	les professeurs derrière les ministres retournent	expected	5	retournent
504	252	les professeurs derrière les ministres retourne	unexpected	5	retourne
505	253	les clients derrière les ministres sont vieux	expected	5	sont
506	253	les clients derrière les ministres est vieux	unexpected	5	est
507	254	les clients derrière les ministres sont jeunes	expected	5	sont
508	254	les clients derrière les ministres est jeune	unexpected	5	est
509	255	les clients derrière les ministres sont petits	expected	5	sont
510	255	les clients derrière les ministres est petit	unexpected	5	est
511	256	les clients derrière les ministres sont grands	expected	5	sont
512	256	les clients derrière les ministres est grand	unexpected	5	est
513	257	les clients derrière les ministres déménagent	expected	5	déménagent
514	257	les clients derrière les ministres déménage	unexpected	5	déménage
515	258	les clients derrière les ministres parlent	expected	5	parlent
516	258	les clients derrière les ministres parle	unexpected	5	parle
517	259	les clients derrière les ministres retournent	expected	5	retournent
518	259	les clients derrière les ministres retourne	unexpected	5	retourne
519	260	les officiers derrière les ministres sont vieux	expected	5	sont
520	260	les officiers derrière les ministres est vieux	unexpected	5	est
521	261	les officiers derrière les ministres sont jeunes	expected	5	sont
522	261	les officiers derrière les ministres est jeune	unexpected	5	est
523	262	les officiers derrière les ministres sont petits	expected	5	sont
524	262	les officiers derrière les ministres est petit	unexpected	5	est
525	263	les officiers derrière les ministres sont grands	expected	5	sont
526	263	les officiers derrière les ministres est grand	unexpected	5	est
527	264	les officiers derrière les ministres déménagent	expected	5	déménagent
528	264	les officiers derrière les ministres déménage	unexpected	5	déménage
529	265	les officiers derrière les ministres parlent	expected	5	parlent
530	265	les officiers derrière les ministres parle	unexpected	5	parle
531	266	les officiers derrière les ministres retournent	expected	5	retournent
532	266	les officiers derrière les ministres retourne	unexpected	5	retourne
533	267	les pilotes derrière les ministres sont vieux	expected	5	sont
534	267	les pilotes derrière les ministres est vieux	unexpected	5	est
535	268	les pilotes derrière les ministres sont jeunes	expected	5	sont
536	268	les pilotes derrière les ministres est jeune	unexpected	5	est
537	269	les pilotes derrière les ministres sont petits	expected	5	sont
538	269	les pilotes derrière les ministres est petit	unexpected	5	est
539	270	les pilotes derrière les ministres sont grands	expected	5	sont
540	270	les pilotes derrière les ministres est grand	unexpected	5	est
541	271	les pilotes derrière les ministres déménagent	expected	5	déménagent
542	271	les pilotes derrière les ministres déménage	unexpected	5	déménage
543	272	les pilotes derrière les ministres parlent	expected	5	parlent
544	272	les pilotes derrière les ministres parle	unexpected	5	parle
545	273	les pilotes derrière les ministres retournent	expected	5	retournent
546	273	les pilotes derrière les ministres retourne	unexpected	5	retourne
547	274	les consultants derrière les ministres sont vieux	expected	5	sont
548	274	les consultants derrière les ministres est vieux	unexpected	5	est
549	275	les consultants derrière les ministres sont jeunes	expected	5	sont
550	275	les consultants derrière les ministres est jeune	unexpected	5	est
551	276	les consultants derrière les ministres sont petits	expected	5	sont
552	276	les consultants derrière les ministres est petit	unexpected	5	est
553	277	les consultants derrière les ministres sont grands	expected	5	sont
554	277	les consultants derrière les ministres est grand	unexpected	5	est
555	278	les consultants derrière les ministres déménagent	expected	5	déménagent
556	278	les consultants derrière les ministres déménage	unexpected	5	déménage
557	279	les consultants derrière les ministres parlent	expected	5	parlent
558	279	les consultants derrière les ministres parle	unexpected	5	parle
559	280	les consultants derrière les ministres retournent	expected	5	retournent
560	280	les consultants derrière les ministres retourne	unexpected	5	retourne
561	281	les auteurs devant les cadres sont vieux	expected	5	sont
562	281	les auteurs devant les cadres est vieux	unexpected	5	est
563	282	les auteurs devant les cadres sont jeunes	expected	5	sont
564	282	les auteurs devant les cadres est jeune	unexpected	5	est
565	283	les auteurs devant les cadres sont petits	expected	5	sont
566	283	les auteurs devant les cadres est petit	unexpected	5	est
567	284	les auteurs devant les cadres sont grands	expected	5	sont
568	284	les auteurs devant les cadres est grand	unexpected	5	est
569	285	les auteurs devant les cadres déménagent	expected	5	déménagent
570	285	les auteurs devant les cadres déménage	unexpected	5	déménage
571	286	les auteurs devant les cadres parlent	expected	5	parlent
572	286	les auteurs devant les cadres parle	unexpected	5	parle
573	287	les auteurs devant les cadres retournent	expected	5	retournent
574	287	les auteurs devant les cadres retourne	unexpected	5	retourne
575	288	les directeurs devant les cadres sont vieux	expected	5	sont
576	288	les directeurs devant les cadres est vieux	unexpected	5	est
577	289	les directeurs devant les cadres sont jeunes	expected	5	sont
578	289	les directeurs devant les cadres est jeune	unexpected	5	est
579	290	les directeurs devant les cadres sont petits	expected	5	sont
580	290	les directeurs devant les cadres est petit	unexpected	5	est
581	291	les directeurs devant les cadres sont grands	expected	5	sont
582	291	les directeurs devant les cadres est grand	unexpected	5	est
583	292	les directeurs devant les cadres déménagent	expected	5	déménagent
584	292	les directeurs devant les cadres déménage	unexpected	5	déménage
585	293	les directeurs devant les cadres parlent	expected	5	parlent
586	293	les directeurs devant les cadres parle	unexpected	5	parle
587	294	les directeurs devant les cadres retournent	expected	5	retournent
588	294	les directeurs devant les cadres retourne	unexpected	5	retourne
589	295	les agriculteurs devant les cadres sont vieux	expected	5	sont
590	295	les agriculteurs devant les cadres est vieux	unexpected	5	est
591	296	les agriculteurs devant les cadres sont jeunes	expected	5	sont
592	296	les agriculteurs devant les cadres est jeune	unexpected	5	est
593	297	les agriculteurs devant les cadres sont petits	expected	5	sont
594	297	les agriculteurs devant les cadres est petit	unexpected	5	est
595	298	les agriculteurs devant les cadres sont grands	expected	5	sont
596	298	les agriculteurs devant les cadres est grand	unexpected	5	est
597	299	les agriculteurs devant les cadres déménagent	expected	5	déménagent
598	299	les agriculteurs devant les cadres déménage	unexpected	5	déménage
599	300	les agriculteurs devant les cadres parlent	expected	5	parlent
600	300	les agriculteurs devant les cadres parle	unexpected	5	parle
601	301	les agriculteurs devant les cadres retournent	expected	5	retournent
602	301	les agriculteurs devant les cadres retourne	unexpected	5	retourne
603	302	les chirurgiens devant les cadres sont vieux	expected	5	sont
604	302	les chirurgiens devant les cadres est vieux	unexpected	5	est
605	303	les chirurgiens devant les cadres sont jeunes	expected	5	sont
606	303	les chirurgiens devant les cadres est jeune	unexpected	5	est
607	304	les chirurgiens devant les cadres sont petits	expected	5	sont
608	304	les chirurgiens devant les cadres est petit	unexpected	5	est
609	305	les chirurgiens devant les cadres sont grands	expected	5	sont
610	305	les chirurgiens devant les cadres est grand	unexpected	5	est
611	306	les chirurgiens devant les cadres déménagent	expected	5	déménagent
612	306	les chirurgiens devant les cadres déménage	unexpected	5	déménage
613	307	les chirurgiens devant les cadres parlent	expected	5	parlent
614	307	les chirurgiens devant les cadres parle	unexpected	5	parle
615	308	les chirurgiens devant les cadres retournent	expected	5	retournent
616	308	les chirurgiens devant les cadres retourne	unexpected	5	retourne
617	309	les sénateurs devant les cadres sont vieux	expected	5	sont
618	309	les sénateurs devant les cadres est vieux	unexpected	5	est
